protocol_pair,Q_Ah,dt_raw_s,dt_geom_s,dt_resid_s,abs_resid_s,t_DCAC_s,t_geom_DCAC_s,T_AC_s,geometry_phase_offset_rad,geom_prev_max_Q_Ah,geom_prev_max_time_s,geom_prev_max_deficit_mAh,geom_prev_max_lead_time_s,near_miss_deficit_le_1mAh,branch_jump_time_ge_0p25TAC,branch_jump_artifact_candidate
0.3C DC vs 0.3C+0.7C 10tau,2.26,155.04739996541684,165.57550168161106,-10.528101716194216,10.528101716194216,7822.260691038388,7810.895086552564,697.4335690969347,-0.0502654824574366,2.259734218313454,7810.600000000006,0.2657816865458962,0.2950865525581321,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.34,351.1839541783593,361.7028034827381,-10.518849304378818,10.518849304378818,7908.507439656912,7897.120725927829,697.4335690969347,-0.0502654824574366,2.3395365936740875,7896.600000000006,0.4634063259123522,0.5207259278231504,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.25,131.23304643922802,141.55334686479273,-10.32030042556471,10.32030042556471,7810.777122805564,7799.623123722335,697.4335690969347,-0.0502654824574366,2.2499797837678397,7799.600000000006,0.020216232160308323,0.023123722328818985,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.35,375.26647417542335,385.57230778772737,-10.305833612304014,10.305833612304014,7919.722872720195,7908.545339269888,697.4335690969347,-0.0502654824574366,2.349186120788034,7907.600000000006,0.8138792119662952,0.9453392698824246,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.24,107.89962805018604,117.93933589214794,-10.0397078419619,10.0397078419619,7798.812591115647,7787.943017047929,697.4335690969347,-0.0502654824574366,2.239712266424336,7787.600000000006,0.28773357566436175,0.34301704792324017,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.36,398.963826386007,408.9786722696681,-10.01484588366111,10.01484588366111,7931.323497619838,7920.433092434996,697.4335690969347,-0.0502654824574366,2.359314476505151,7919.600000000006,0.6855234948490718,0.8330924349902489,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.3699999999999997,422.1366993811944,431.7564139640244,-9.619714582830056,9.619714582830056,7943.448715747344,7932.949468387688,697.4335690969347,-0.0502654824574366,2.3697293271243725,7932.600000000006,0.2706728756272092,0.3494683876824638,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.0999999999999996,248.3097428348783,257.8451254322754,-9.535382597397074,9.535382597397074,7164.232054417026,7153.919580449117,697.4335690969347,-0.0502654824574366,2.0996981764220015,7153.600000000006,0.3018235779981282,0.31958044911152683,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.11,273.0159472968662,282.5407582467369,-9.524810949870698,9.524810949870698,7174.823618482641,7164.518065281705,697.4335690969347,-0.0502654824574366,2.109135321217908,7163.600000000006,0.8646787820918433,0.9180652816994552,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.09,223.64005495781112,233.15179717657975,-9.511742218768632,9.511742218768632,7153.604172464561,7143.318791057764,697.4335690969347,-0.0502654824574366,2.089323552139364,7142.600000000006,0.6764478606360314,0.7187910577586081,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.1199999999999997,297.69130823921387,307.1702398873258,-9.47893164811194,9.47893164811194,7185.44614132076,7175.182701288165,697.4335690969347,-0.0502654824574366,2.1194564356824523,7174.600000000006,0.5435643175473182,0.5827012881591145,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.08,199.07753831540776,208.52907658716688,-9.451538271759093,9.451538271759093,7142.868888918368,7132.64739400013,697.4335690969347,-0.0502654824574366,2.079955807630799,7132.600000000006,0.04419236920094605,0.04739400012385886,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.13,322.2676692916002,331.6616689336015,-9.39399964200129,9.39399964200129,7196.167593900149,7185.985389888939,697.4335690969347,-0.0502654824574366,2.1296464246837554,7185.600000000006,0.3535753162444699,0.3853898889328775,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.07,174.6970609356631,184.04968987778463,-9.352628942121555,9.352628942121555,7131.951690974463,7121.8326630624615,697.4335690969347,-0.0502654824574366,2.0697866804083294,7121.600000000006,0.21331959167047998,0.23266306245568558,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.1399999999999997,346.6685430392581,355.9347201766932,-9.26617713743508,9.26617713743508,7207.064690479779,7197.006456292895,697.4335690969347,-0.0502654824574366,2.1396358805602547,7196.600000000006,0.36411943974501426,0.40645629288883356,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.06,150.58559263365714,159.79435349048708,-9.20876085682994,9.20876085682994,7120.765492160985,7110.793881802711,697.4335690969347,-0.0502654824574366,2.059826464516135,7110.600000000006,0.17353548386500606,0.1938818027056186,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.15,370.8095070404506,379.89511661770666,-9.085609577256037,9.085609577256037,7218.22156656242,7208.340177498932,697.4335690969347,-0.0502654824574366,2.1493573634011267,7207.600000000006,0.642636598873203,0.7401774989257319,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.38,444.597438184127,453.66977539519667,-9.07233721106968,9.07233721106968,7956.286038490901,7946.330224603565,697.4335690969347,-0.0502654824574366,2.379474633190563,7945.600000000006,0.5253668094367114,0.7302246035587814,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.05,126.85017294979389,135.8587484988666,-9.008575549072702,9.008575549072702,7109.203255880201,7099.4353691472825,697.4335690969347,-0.0502654824574366,2.049277876282463,7098.600000000006,0.7221237175367712,0.8353691472766513,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.1599999999999997,394.58743489815606,403.425444330147,-8.83800943199094,8.83800943199094,7229.741372206576,7220.103967433539,697.4335690969347,-0.0502654824574366,2.159580923617977,7219.600000000006,0.419076382022876,0.5039674335330346,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.04,103.62293427980694,112.36179335606175,-8.738859076254812,8.738859076254812,7097.132738864324,7087.638206643039,697.4335690969347,-0.0502654824574366,2.039968273339739,7087.600000000006,0.031726660261188755,0.03820664303293597,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.17,417.8685823599553,426.3723232979037,-8.50374093794835,8.50374093794835,7241.758044260021,7232.451206112832,697.4335690969347,-0.0502654824574366,2.169328833874931,7231.600000000006,0.6711661250689005,0.851206112825821,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.3899999999999997,466.06706262365424,474.35374530033823,-8.286682676683995,8.286682676683995,7970.114380838072,7960.940372345472,697.4335690969347,-0.0502654824574366,2.389779252782806,7960.600000000006,0.22074721719356205,0.34037234546576656,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.9,243.7183164833232,251.93123320983523,-8.212916726512049,8.212916726512049,6462.868870685583,6453.951119730579,697.4335690969347,-0.0502654824574366,1.8996684599929894,6453.600000000006,0.33154000701052233,0.3511197305733731,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.91,268.4228162119107,276.63247940176643,-8.209663189855746,8.209663189855746,6473.462392249168,6464.543991185697,697.4335690969347,-0.0502654824574366,1.9091097934897616,6463.600000000006,0.8902065102383006,0.9439911856916297,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.89,219.0629263568444,227.24851035240408,-8.185583995559682,8.185583995559682,6452.226736879228,6443.339724940962,697.4335690969347,-0.0502654824574366,1.889305117663925,6442.600000000006,0.6948823360748424,0.7397249409559663,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.92,293.10974851621995,301.2841323988159,-8.174383882595976,8.174383882595976,6484.073434621152,6475.186455835697,697.4335690969347,-0.0502654824574366,1.9194513631997614,6474.600000000006,0.5486368002385333,0.586455835691595,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.88,194.5277518873227,202.65321300637697,-8.125461119054307,8.125461119054307,6441.46415873465,6432.640904639939,697.4335690969347,-0.0502654824574366,1.8799619842430308,6432.600000000006,0.038015756969045356,0.04090463993361482,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.93,317.7101184654575,325.8155435857334,-8.105425120275868,8.105425120275868,6494.771092553717,6485.949162295829,697.4335690969347,-0.0502654824574366,1.9296782115490918,6485.600000000006,0.3217884509081337,0.3491622958235894,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.03,521.525204628173,513.4501135120727,8.075091116100339,8.075091116100339,6643.932680977208,6651.255768839978,697.4335690969347,-0.0502654824574366,2.0298915126361323,6650.600000000006,0.10848736386748214,0.6557688399725521,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.1799999999999997,440.47831362861234,448.5199526860324,-8.04163905742007,8.04163905742007,7254.446233443374,7245.597694371752,697.4335690969347,-0.0502654824574366,2.1792665001482603,7244.600000000006,0.7334998517394276,0.9976943717465474,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.87,170.1903448458006,178.21966206269008,-8.029317216889467,8.029317216889467,6430.503854332515,6421.780337936578,697.4335690969347,-0.0502654824574366,1.8698354735662979,6421.600000000006,0.16452643370223896,0.1803379365719593,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.94,342.1488558687779,350.14883639324216,-7.999980524464263,7.999980524464263,6505.630105618771,6496.909987135369,697.4335690969347,-0.0502654824574366,1.9397205691902624,6496.600000000006,0.2794308097375797,0.30998713536337164,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.24,520.1724831033903,512.2364535475831,7.936029555807181,7.936029555807181,3856.757742358779,3864.2341346876,697.4335690969347,-0.0502654824574366,1.2399356254353004,3863.800000000003,0.06437456469954306,0.43413468759717944,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.86,146.1396727463616,154.0313684168459,-7.891695670484296,7.891695670484296,6419.256693237823,6410.674513935373,697.4335690969347,-0.0502654824574366,1.8599337497605875,6410.600000000006,0.0662502394126463,0.07451393536757678,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.95,366.3445701390956,374.1936064643378,-7.849036325242196,7.849036325242196,6516.732063998091,6508.159334711323,697.4335690969347,-0.0502654824574366,1.9495104771087515,6507.600000000006,0.4895228912484839,0.5593347113172058,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.85,122.48581248037316,130.18912106115567,-7.703308580782505,7.703308580782505,6407.612742274207,6399.222643644014,697.4335690969347,-0.0502654824574366,1.8494663985878248,6398.600000000006,0.5336014121752886,0.6226436440083489,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.96,390.197397660304,397.8394205292134,-7.642022868909407,7.642022868909407,6528.176885623738,6519.807638293496,697.4335690969347,-0.0502654824574366,1.9598255942449139,6519.600000000006,0.17440575508609335,0.20763829349016305,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.84,99.37098358087133,106.81886211398889,-7.447878533117546,7.447878533117546,6395.429765317161,6387.298784944132,697.4335690969347,-0.0502654824574366,1.839428261256035,6386.600000000006,0.571738743964989,0.6987849441266007,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.19,462.1566944857632,469.5414959430673,-7.384801457304093,7.384801457304093,7268.065859696926,7259.870268761766,697.4335690969347,-0.0502654824574366,2.189819984618324,7259.600000000006,0.1800153816757799,0.27026876176023507,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.97,413.5818417550672,420.9423663655552,-7.360524610488028,7.360524610488028,6540.090073665699,6531.998810104202,697.4335690969347,-0.0502654824574366,1.9696816646250435,6531.600000000006,0.3183353749565132,0.3988101041959453,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.4,486.1008633841475,493.17997500999263,-7.079111625845144,7.079111625845144,7985.378697253674,7977.408260282868,697.4335690969347,-0.0502654824574366,2.3995428480241006,7976.600000000006,0.4571519758993503,0.8082602828617382,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.7100000000000002,263.69328240583764,270.7213607340882,-7.028078328250558,7.028078328250558,5772.234572362791,5764.572756912397,697.4335690969347,-0.0502654824574366,1.7091762733853388,5763.700000000004,0.8237266146613464,0.8727569123930152,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.7000000000000002,238.99280276708217,246.01839139809908,-7.025588631016944,7.025588631016944,5761.637040441015,5753.981608601338,697.4335690969347,-0.0502654824574366,1.6997342429662645,5753.700000000004,0.2657570337356585,0.28160860133357346,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.72,288.3885831139878,295.3911578135121,-7.002574699524303,7.002574699524303,5782.83727934631,5775.197077480022,697.4335690969347,-0.0502654824574366,1.7195338621014324,5774.700000000004,0.4661378985675313,0.4970774800176514,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.6900000000000002,214.35389024909728,221.3502347014191,-6.996344452321864,6.996344452321864,5750.978109731269,5743.355647650969,697.4335690969347,-0.0502654824574366,1.6893853933772986,5742.700000000004,0.614606622701519,0.6556476509649656,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.98,436.3324912970757,443.3053312156553,-6.972839918579666,6.972839918579666,6552.637054564129,6544.929962901151,697.4335690969347,-0.0502654824574366,1.979753771512738,6544.600000000006,0.246228487261968,0.3299629011453362,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.73,313.0096207454153,319.958150837635,-6.948530092219698,6.948530092219698,5793.514228992894,5785.924202102948,697.4335690969347,-0.0502654824574366,1.7297925522748367,5785.700000000004,0.2074477251632345,0.224202102943309,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.6800000000000002,189.8482497361274,196.78659216470805,-6.938342428580654,6.938342428580654,5740.185820116685,5732.625172540631,697.4335690969347,-0.0502654824574366,1.6791445124733928,5731.700000000004,0.8554875266073569,0.9251725406265905,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.74,337.48384874335807,344.346586748813,-6.862738005454958,6.862738005454958,5804.338002458075,5796.829883838819,697.4335690969347,-0.0502654824574366,1.739882262107074,5796.700000000004,0.11773789292601755,0.12988383881474874,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.6700000000000002,165.5558242691077,172.40350937066523,-6.847685101557545,6.847685101557545,5729.180285311313,5721.714137687625,697.4335690969347,-0.0502654824574366,1.6699871679956035,5721.700000000004,0.012832004396612362,0.014137687620859651,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.75,361.7311063202642,368.4695036398234,-6.738397319559226,6.738397319559226,5815.388612590304,5808.001084594857,697.4335690969347,-0.0502654824574366,1.7497345679356548,5807.700000000004,0.2654320643451502,0.3010845948529095,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.66,141.56726536512542,148.28828740473728,-6.721022039611853,6.721022039611853,5717.87096556432,5710.535242006504,697.4335690969347,-0.0502654824574366,1.6592645394710972,5709.700000000004,0.7354605289027205,0.8352420064993566,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.76,385.6545355481903,392.2224271602181,-6.567891612027779,6.567891612027779,5826.763148212942,5819.542278721512,697.4335690969347,-0.0502654824574366,1.7592833756479067,5818.700000000004,0.716624352093298,0.8422787215076823,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.65,117.99922791820607,124.54615192171786,-6.546924003511776,6.546924003511776,5706.140991282741,5698.983259842475,697.4335690969347,-0.0502654824574366,1.6497593563482638,5698.700000000004,0.24064365173614988,0.2832598424702155,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.99,458.2056810464037,464.63541871688267,-6.429737670478971,6.429737670478971,6566.061524087007,6558.893993046972,697.4335690969347,-0.0502654824574366,1.9897991498555638,6558.600000000006,0.2008501444361599,0.29399304696653417,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.1999999999999997,482.50083409143735,488.8936200758999,-6.3927859844625345,6.3927859844625345,7283.0197860517965,7275.812262275982,697.4335690969347,-0.0502654824574366,2.1998758989901748,7275.600000000006,0.12410100982496175,0.21226227597617253,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.77,409.1346365453565,415.4709895713195,-6.336353025963035,6.336353025963035,5838.58095022724,5831.587833957459,697.4335690969347,-0.0502654824574366,1.769280046751991,5830.700000000004,0.7199532480091086,0.887833957454859,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.78,432.01482330220097,438.0328965239923,-6.018073221791383,6.018073221791383,5850.998786093295,5844.320044651835,697.4335690969347,-0.0502654824574366,1.7795283054375304,5843.700000000004,0.4716945624696489,0.6200446518305398,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.51,259.09840468852053,264.8083669188127,-5.709962230292149,5.709962230292149,5070.870718339,5064.603397786695,697.4335690969347,-0.0502654824574366,1.509146917253726,5063.700000000004,0.8530827462740476,0.9033977866902205,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.5,234.4045524702151,240.1075399123956,-5.702987442180529,5.702987442180529,5060.266980781552,5054.010107146062,697.4335690969347,-0.0502654824574366,1.499707625553458,5053.700000000004,0.2923744465419542,0.31010714605781686,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.52,283.79974801267053,289.49231895793673,-5.692570945266198,5.692570945266198,5081.46720087229,5075.213563394619,697.4335690969347,-0.0502654824574366,1.5195173790758474,5074.700000000004,0.48262092415263247,0.5135633946147209,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.49,209.78537877107647,215.45791496251695,-5.672536191440486,5.672536191440486,5049.588620044463,5043.365614448892,697.4335690969347,-0.0502654824574366,1.4893776468888884,5042.700000000004,0.6223531111115843,0.6656144488879363,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.53,308.4388891341414,314.0905346715999,-5.651645537458535,5.651645537458535,5092.125832730177,5085.909465328005,697.4335690969347,-0.0502654824574366,1.52980545842491,5085.700000000004,0.1945415750901347,0.20946532800098794,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.0,478.8366290073891,484.45632852839935,-5.619699521010261,5.619699521010261,6580.728254514677,6574.367200882505,697.4335690969347,-0.0502654824574366,1.9995330777911675,6573.600000000006,0.4669222088324876,0.76720088249931,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.48,185.3127697029213,190.9302654767298,-5.617495773808514,5.617495773808514,5038.763556856484,5032.599146287631,697.4335690969347,-0.0502654824574366,1.479172067250891,5031.700000000004,0.8279327491089727,0.8991462876265359,True,False,False
